site_name,site_type,date_commissioned,image_date,image_value,mean_image_value,min_image_value,max_image_value,site_id,year_commissioned,year_image,month_commissioned,month_image,group,time_period
Petema / Sebehun,Control,2014-01-01,2014-01-01,0.0045776990936107,0.2118070545989132,-0.45560043046889753,0.879214539666724,66,2014,2014,1,1,0,0
Wilima,Control,2014-01-01,2014-01-01,0.0104514012879525,0.2085201804632121,-0.4588873046045987,0.8759276655310229,191,2014,2014,1,1,0,0
Gba,Control,2014-01-01,2014-01-01,0.0304130375799688,0.20926088623242856,-0.4581465988353822,0.8766683713002393,22,2014,2014,1,1,0,0
Mende,Control,2014-01-01,2014-01-01,0,0.20990919190223475,-0.457498293165576,0.8773166769700456,55,2014,2014,1,1,0,0
Giehun,Control,2014-01-01,2014-01-01,0,0.2081362712550802,-0.4592712138127306,0.8755437563228909,31,2014,2014,1,1,0,0
Gbalahun (Balahun),Control,2014-01-01,2014-01-01,0.0342909725963152,0.2282628697057544,-0.4391446153620564,0.8956703547735652,23,2014,2014,1,1,0,0
Konjo,Control,2014-01-01,2014-01-01,0.0293020662139796,0.2160812533645939,-0.4513262317032168,0.8834887384324047,43,2014,2014,1,1,0,0
Bewabu,Control,2014-01-01,2014-01-01,0,0.2061407920811221,-0.46126669298668865,0.8735482771489329,11,2014,2014,1,1,0,0
Baiwala,Control,2014-01-01,2014-01-01,0.0367431490258167,0.22697346577648936,-0.4404340192913214,0.8943809508443001,3,2014,2014,1,1,0,0
Rokel,Control,2014-01-01,2014-01-01,0,0.1919124845386344,-0.4754950005291764,0.8593199696064452,67,2014,2014,1,1,0,0
Gbonkomaria,Control,2014-01-01,2014-01-01,0,0.18951066622896476,-0.4778968188388461,0.8569181512967755,28,2014,2014,1,1,0,0
Kasiri,Control,2014-01-01,2014-01-01,0,0.1817278866226761,-0.48567959844513464,0.8491353716904869,38,2014,2014,1,1,0,0
Matisaw / Buraia,Control,2014-01-01,2014-01-01,0,0.1855326513997916,-0.4818748336680192,0.8529401364676024,54,2014,2014,1,1,0,0
Magbema,Control,2014-01-01,2014-01-01,0.1101448844008767,0.2313722328212516,-0.4360352522465592,0.8987797178890624,46,2014,2014,1,1,0,0
Makonto,Control,2014-01-01,2014-01-01,0.3009434359025476,0.33888449228642065,-0.32852299278139013,1.0062919773542314,48,2014,2014,1,1,0,0
Maiogbo / Kwabana,Control,2014-01-01,2014-01-01,0,0.2055943004577281,-0.4618131846100827,0.8730017855255389,47,2014,2014,1,1,0,0
Gbenti,Control,2014-01-01,2014-01-01,0,0.19270240251493131,-0.47470508255287946,0.8601098875827421,25,2014,2014,1,1,0,0
Tumbu (Kambia),Control,2014-01-01,2014-01-01,0,0.20354210113582957,-0.4638653839319812,0.8709495862036403,135,2014,2014,1,1,0,0
Barma,Control,2014-01-01,2014-01-01,0.0060490403689946,0.2119771037632396,-0.4554303813045712,0.8793845888310503,8,2014,2014,1,1,0,0
Mondema,Control,2014-01-01,2014-01-01,0,0.2031284057683129,-0.46427907929949785,0.8705358908361237,59,2014,2014,1,1,0,0
Mokanji,Control,2014-01-01,2014-01-01,0.0309634694547915,0.2198297729415649,-0.44757771212624586,0.8872372580093757,58,2014,2014,1,1,0,0
Mamaka,Control,2014-01-01,2014-01-01,0.0010508170458873,0.22251245925429708,-0.4448950258135137,0.8899199443221079,49,2014,2014,1,1,0,0
Roten,Control,2014-01-01,2014-01-01,0,0.26845604267492057,-0.3989514423928902,0.9358635277427314,70,2014,2014,1,1,0,0
Tumbu (W. Area),Control,2014-01-01,2014-01-01,0.5076924158608148,0.38181955165474296,-0.2855879334130678,1.0492270367225538,136,2014,2014,1,1,0,0
Bandajuma Sowa,PowerGen,2019-10-25,2014-01-01,0.0033172308634207,0.25538082263099215,-0.4120266624368186,0.9227883076988028,4,2019,2014,10,1,69,0
Bandajuma Yawei,PowerGen,2021-04-18,2014-01-01,0,0.216293648015281,-0.4511138370525298,0.8837011330830917,5,2021,2014,4,1,87,0
Baoma,PowerGen,2021-04-17,2014-01-01,0,0.21289726966930164,-0.4545102153985091,0.8803047547371124,6,2021,2014,4,1,87,0
Baomahun,PowerGen,2021-05-30,2014-01-01,0.3484514997077181,0.3822771754514569,-0.2851303096163539,1.0496846605192678,7,2021,2014,5,1,88,0
Buedu,PowerGen,2022-05-21,2014-01-01,0.0073446158259678,0.23281162925496812,-0.43459585581284266,0.9002191143227789,13,2022,2014,5,1,100,0
Bumpeh,PowerGen,2019-07-07,2014-01-01,0.0317343837959869,0.21320062643588553,-0.4542068586319252,0.8806081115036963,14,2019,2014,7,1,66,0
Dia,PowerGen,2019-10-20,2014-01-01,0,0.22842277021105545,-0.4389847148567554,0.8958302552788662,17,2019,2014,10,1,69,0
Futa Pejeh,PowerGen,2019-10-27,2014-01-01,0.0055563267524074,0.21282554109436233,-0.4545819439734484,0.8802330261621731,20,2019,2014,10,1,69,0
Gandorhun,PowerGen,2019-10-27,2014-01-01,0,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2019,2014,10,1,69,0
Gbap,PowerGen,2019-11-10,2014-01-01,0.0346732704845689,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2019,2014,11,1,70,0
Gboijibu,PowerGen,2021-06-06,2014-01-01,0,0.22805209115642688,-0.4393553939113839,0.8954595762242377,27,2021,2014,6,1,89,0
Gegbwema,PowerGen,2021-04-18,2014-01-01,0,0.21737826196425908,-0.4500292231035517,0.8847857470320699,30,2021,2014,4,1,87,0
Gorahun,PowerGen,2021-04-18,2014-01-01,0,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2014,4,1,87,0
Jimmi Gbagbo,PowerGen,2020-01-01,2014-01-01,0,0.21332834363987568,-0.4540791414279351,0.8807358287076865,33,2020,2014,1,1,72,0
Jojoima,PowerGen,2021-06-06,2014-01-01,0.0018296974425138,0.22314779742650032,-0.4442596876413104,0.8905552824943112,34,2021,2014,6,1,89,0
Kainkordu,PowerGen,2019-11-03,2014-01-01,0,0.4053469537070412,-0.26206053136076957,1.072754438774852,35,2019,2014,11,1,70,0
Kaordu,PowerGen,2019-11-10,2014-01-01,0,0.19720523147377192,-0.4702022535940389,0.8646127165415827,37,2019,2014,11,1,70,0
Kayima,PowerGen,2020-06-25,2014-01-01,0,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2020,2014,6,1,77,0
Koindu,PowerGen,2022-05-21,2014-01-01,0.0244640259845309,0.20860915874123723,-0.4587983263265736,0.876016643809048,40,2022,2014,5,1,100,0
Kombayendeh,PowerGen,2019-11-03,2014-01-01,0.0753892168019638,0.23493759488847848,-0.4324698901793323,0.9023450799562892,41,2019,2014,11,1,70,0
Koribondo,PowerGen,2019-10-27,2014-01-01,0.0120592197073136,0.2407009209955026,-0.42670656407230817,0.9081084060633132,44,2019,2014,10,1,69,0
Madina,PowerGen,2019-10-27,2014-01-01,0,0.2189448533026643,-0.4484626317651465,0.8863523383704751,45,2019,2014,10,1,69,0
Mano Gbongeima,PowerGen,2020-01-26,2014-01-01,0.0137232509223832,0.21456090025180416,-0.4528465848160066,0.881968385319615,52,2020,2014,1,1,72,0
Manowa,PowerGen,2021-07-04,2014-01-01,0,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2014,7,1,90,0
Mobai,PowerGen,2021-07-04,2014-01-01,0.0184330566023998,0.23255172841722324,-0.4348557566505875,0.899959213485034,56,2021,2014,7,1,90,0
Mogbwemo,PowerGen,2022-08-02,2014-01-01,0.3696864053907231,0.5960110231970064,-0.0713964618708044,1.263418508264817,57,2022,2014,8,1,103,0
Moriba Town,PowerGen,2022-08-13,2014-01-01,0.1075333705610269,0.42728617342138575,-0.24012131164642503,1.0946936584891964,60,2022,2014,8,1,103,0
Njagbwema,PowerGen,2020-10-20,2014-01-01,0,0.22467567082554252,-0.44273181424226826,0.8920831558933533,62,2020,2014,10,1,81,0
Nyandehun,PowerGen,2022-02-12,2014-01-01,0.0093625525215314,0.22002365523579587,-0.4473838298320149,0.8874311403036066,63,2022,2014,2,1,97,0
Pendembu,PowerGen,2022-06-04,2014-01-01,0,0.21304465474787537,-0.4543628303199354,0.8804521398156862,65,2022,2014,6,1,101,0
Sahn,PowerGen,2019-07-04,2014-01-01,0.0218111780242522,0.3414348400696568,-0.325972644998154,1.0088423251374676,71,2019,2014,7,1,66,0
Sandaru,PowerGen,2020-10-20,2014-01-01,0,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2020,2014,10,1,81,0
Sulima,PowerGen,2021-05-30,2014-01-01,0.016160058694767,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2014,5,1,88,0
Sumbuya,PowerGen,2021-04-25,2014-01-01,0.0094293500989539,0.2136692877651157,-0.45373819730269505,0.8810767728329265,76,2021,2014,4,1,87,0
Tihun,PowerGen,2020-10-20,2014-01-01,0.0091544737284001,0.2608916980795193,-0.4065157869882915,0.92829918314733,77,2020,2014,10,1,81,0
Tikonko,PowerGen,2019-10-27,2014-01-01,0.0062667845296976,0.26621440869737933,-0.40119307637043145,0.93362189376519,78,2019,2014,10,1,69,0
Tombodu,PowerGen,2019-11-10,2014-01-01,0,0.2083395122674261,-0.4590679728003847,0.8757469973352369,79,2019,2014,11,1,70,0
Manowa,CBIL,2021-12-31,2014-01-01,0,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2014,12,1,95,0
Yiffin,CBIL,2018-03-07,2014-01-01,0,0.22627645437475408,-0.4411310306930567,0.8936839394425649,193,2018,2014,3,1,50,0
Bafodia,CBIL,2018-03-07,2014-01-01,0.0113751968940446,0.2988122716486288,-0.368595213419182,0.9662197567164396,1,2018,2014,3,1,50,0
Kondembaia,CBIL,2018-03-07,2014-01-01,0,0.21310949071075455,-0.4542979943570562,0.8805169757785654,42,2018,2014,3,1,50,0
Batkanu,CBIL,2018-03-07,2014-01-01,0.0042053200568035,0.1967600968103874,-0.47064738825742336,0.8641675818781982,10,2018,2014,3,1,50,0
Rokonta,CBIL,2018-03-07,2014-01-01,0,0.2411507909859208,-0.42625669408189,0.9085582760537316,68,2018,2014,3,1,50,0
Gorahun,CBIL,2021-12-31,2014-01-01,0.004497801435314,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2014,12,1,95,0
Gbap,CBIL,2021-12-31,2014-01-01,0.0346753423329974,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2021,2014,12,1,95,0
Gandorhun,CBIL,2021-12-31,2014-01-01,0,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2021,2014,12,1,95,0
Barmoi Munu,CBIL,2019-12-25,2014-01-01,0,0.18860223372321244,-0.47880525134459834,0.8560097187910232,9,2019,2014,12,1,71,0
Sulima,CBIL,2021-12-31,2014-01-01,0.0154516244835942,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2014,12,1,95,0
Kayima,CBIL,2021-12-31,2014-01-01,0,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2021,2014,12,1,95,0
Sandaru,CBIL,2021-12-31,2014-01-01,0,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2021,2014,12,1,95,0
Senehun,CBIL,2020-05-09,2014-01-01,0.0473604331462257,0.20811856301103768,-0.4592889220567731,0.8755260480788485,74,2020,2014,5,1,76,0
Foredugu,CBIL,2021-02-14,2014-01-01,0.0755631115555109,0.2516840122484179,-0.41572347281939287,0.9190914973162287,19,2021,2014,2,1,85,0
Conakry Dee,CBIL,2019-09-22,2014-01-01,0,0.20575608259486683,-0.4616514024729439,0.8731635676626777,15,2019,2014,9,1,68,0
Rokupr,CBIL,2022-04-23,2014-01-01,0,0.20647268063764665,-0.46093480443016416,0.8738801657054573,69,2022,2014,4,1,99,0
Naiagolehun,Control,2014-01-01,2014-02-01,0.0370534425992589,0.20980784038595685,-0.45759964468185393,0.8772153254537676,61,2014,2014,1,2,0,1
Sembehun,Control,2014-01-01,2014-02-01,0.0310095821719259,0.21497467141923413,-0.4524328136485767,0.8823821564870449,73,2014,2014,1,2,0,1
Yamoama,Control,2014-01-01,2014-02-01,0.029058703465768,0.20098921129638816,-0.46641827377142264,0.8683966963641989,192,2014,2014,1,2,0,1
Mamboma,Control,2014-01-01,2014-02-01,0.027829894677365,0.20987863843866936,-0.4575288466291414,0.8772861235064802,50,2014,2014,1,2,0,1
Patewoma,Control,2014-01-01,2014-02-01,0.0376453938175771,0.21044720285168972,-0.45696028221612106,0.8778546879195005,64,2014,2014,1,2,0,1
Gbundapi,Control,2014-01-01,2014-02-01,0.0700714766230532,0.21153146105785275,-0.455876024009958,0.8789389461256636,29,2014,2014,1,2,0,1
Blama,Control,2014-01-01,2014-02-01,0.0319691149618815,0.21404681885299567,-0.4533606662148151,0.8814543039208065,12,2014,2014,1,2,0,1
Yiraia,Control,2014-01-01,2014-02-01,0.4983894039205969,0.2348092512505622,-0.4325982338172486,0.902216736318373,194,2014,2014,1,2,0,1
Gberia Fotombu,Control,2014-01-01,2014-02-01,0.1148835778979657,0.22516500291952565,-0.4422424821482851,0.8925724879873365,26,2014,2014,1,2,0,1
Mandia,Control,2014-01-01,2014-02-01,0.4192239449356189,0.2515657729804531,-0.4158417120873577,0.918973258048264,51,2014,2014,1,2,0,1
Kania,Control,2014-01-01,2014-02-01,0.6464512941099083,0.21756827604512796,-0.4498392090226828,0.8849757611129387,36,2014,2014,1,2,0,1
Dankawali,Control,2014-01-01,2014-02-01,0.3898813016205427,0.23144205845238547,-0.4359654266154253,0.8988495435201962,16,2014,2014,1,2,0,1
Gorahun,Control,2014-01-01,2014-02-01,0.0037944804075955,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2014,2014,1,2,0,1
Baiima,Control,2014-01-01,2014-02-01,0.033663633618324,0.2795124608839537,-0.3878950241838571,0.9469199459517644,2,2014,2014,1,2,0,1
Foindu,Control,2014-01-01,2014-02-01,0.0376890165271894,0.21696121937381588,-0.450446265693995,0.8843687044416266,18,2014,2014,1,2,0,1
Petema / Sebehun,Control,2014-01-01,2014-02-01,0.0081762459104144,0.2118070545989132,-0.45560043046889753,0.879214539666724,66,2014,2014,1,2,0,1
Wilima,Control,2014-01-01,2014-02-01,0.0237865888544617,0.2085201804632121,-0.4588873046045987,0.8759276655310229,191,2014,2014,1,2,0,1
Gba,Control,2014-01-01,2014-02-01,0.040720201122976,0.20926088623242856,-0.4581465988353822,0.8766683713002393,22,2014,2014,1,2,0,1
Mende,Control,2014-01-01,2014-02-01,0.0038416569657073,0.20990919190223475,-0.457498293165576,0.8773166769700456,55,2014,2014,1,2,0,1
Giehun,Control,2014-01-01,2014-02-01,0.0330106430012221,0.2081362712550802,-0.4592712138127306,0.8755437563228909,31,2014,2014,1,2,0,1
Gbalahun (Balahun),Control,2014-01-01,2014-02-01,0.0503669641173707,0.2282628697057544,-0.4391446153620564,0.8956703547735652,23,2014,2014,1,2,0,1
Konjo,Control,2014-01-01,2014-02-01,0.0484914457476919,0.2160812533645939,-0.4513262317032168,0.8834887384324047,43,2014,2014,1,2,0,1
Bewabu,Control,2014-01-01,2014-02-01,0.0139758335696718,0.2061407920811221,-0.46126669298668865,0.8735482771489329,11,2014,2014,1,2,0,1
Baiwala,Control,2014-01-01,2014-02-01,0.0081924421860406,0.22697346577648936,-0.4404340192913214,0.8943809508443001,3,2014,2014,1,2,0,1
Rokel,Control,2014-01-01,2014-02-01,0.0256710244021932,0.1919124845386344,-0.4754950005291764,0.8593199696064452,67,2014,2014,1,2,0,1
Gbonkomaria,Control,2014-01-01,2014-02-01,0.0397348697418665,0.18951066622896476,-0.4778968188388461,0.8569181512967755,28,2014,2014,1,2,0,1
Kasiri,Control,2014-01-01,2014-02-01,0.019929893405041,0.1817278866226761,-0.48567959844513464,0.8491353716904869,38,2014,2014,1,2,0,1
Matisaw / Buraia,Control,2014-01-01,2014-02-01,0.0312843555588604,0.1855326513997916,-0.4818748336680192,0.8529401364676024,54,2014,2014,1,2,0,1
Magbema,Control,2014-01-01,2014-02-01,0.0408056402199128,0.2313722328212516,-0.4360352522465592,0.8987797178890624,46,2014,2014,1,2,0,1
Makonto,Control,2014-01-01,2014-02-01,0.2859912576504564,0.33888449228642065,-0.32852299278139013,1.0062919773542314,48,2014,2014,1,2,0,1
Maiogbo / Kwabana,Control,2014-01-01,2014-02-01,0.8730017855255389,0.2055943004577281,-0.4618131846100827,0.8730017855255389,47,2014,2014,1,2,0,1
Gbenti,Control,2014-01-01,2014-02-01,0.0229558439637792,0.19270240251493131,-0.47470508255287946,0.8601098875827421,25,2014,2014,1,2,0,1
Tumbu (Kambia),Control,2014-01-01,2014-02-01,0.0089696282021344,0.20354210113582957,-0.4638653839319812,0.8709495862036403,135,2014,2014,1,2,0,1
Barma,Control,2014-01-01,2014-02-01,0.0889398983660269,0.2119771037632396,-0.4554303813045712,0.8793845888310503,8,2014,2014,1,2,0,1
Mondema,Control,2014-01-01,2014-02-01,0.0324155945339845,0.2031284057683129,-0.46427907929949785,0.8705358908361237,59,2014,2014,1,2,0,1
Mokanji,Control,2014-01-01,2014-02-01,0.0262255373804043,0.2198297729415649,-0.44757771212624586,0.8872372580093757,58,2014,2014,1,2,0,1
Mamaka,Control,2014-01-01,2014-02-01,0.0686933336043826,0.22251245925429708,-0.4448950258135137,0.8899199443221079,49,2014,2014,1,2,0,1
Roten,Control,2014-01-01,2014-02-01,0.034990277895575,0.26845604267492057,-0.3989514423928902,0.9358635277427314,70,2014,2014,1,2,0,1
Tumbu (W. Area),Control,2014-01-01,2014-02-01,0.2485683842053881,0.38181955165474296,-0.2855879334130678,1.0492270367225538,136,2014,2014,1,2,0,1
Bandajuma Sowa,PowerGen,2019-10-25,2014-02-01,0.0464387167024326,0.25538082263099215,-0.4120266624368186,0.9227883076988028,4,2019,2014,10,2,69,1
Bandajuma Yawei,PowerGen,2021-04-18,2014-02-01,0.0383924127762694,0.216293648015281,-0.4511138370525298,0.8837011330830917,5,2021,2014,4,2,87,1
Baoma,PowerGen,2021-04-17,2014-02-01,0.035259196734772603,0.21289726966930164,-0.4545102153985091,0.8803047547371124,6,2021,2014,4,2,87,1
Baomahun,PowerGen,2021-05-30,2014-02-01,0.2768149919940028,0.3822771754514569,-0.2851303096163539,1.0496846605192678,7,2021,2014,5,2,88,1
Buedu,PowerGen,2022-05-21,2014-02-01,0.0132144332786681,0.23281162925496812,-0.43459585581284266,0.9002191143227789,13,2022,2014,5,2,100,1
Bumpeh,PowerGen,2019-07-07,2014-02-01,0.0407564206736068,0.21320062643588553,-0.4542068586319252,0.8806081115036963,14,2019,2014,7,2,66,1
Dia,PowerGen,2019-10-20,2014-02-01,0.2424569341804704,0.22842277021105545,-0.4389847148567554,0.8958302552788662,17,2019,2014,10,2,69,1
Futa Pejeh,PowerGen,2019-10-27,2014-02-01,0.0294280936671792,0.21282554109436233,-0.4545819439734484,0.8802330261621731,20,2019,2014,10,2,69,1
Gandorhun,PowerGen,2019-10-27,2014-02-01,0.0352628629238456,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2019,2014,10,2,69,1
Gbap,PowerGen,2019-11-10,2014-02-01,0.0275795314917477,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2019,2014,11,2,70,1
Gboijibu,PowerGen,2021-06-06,2014-02-01,0.0277030652672642,0.22805209115642688,-0.4393553939113839,0.8954595762242377,27,2021,2014,6,2,89,1
Gegbwema,PowerGen,2021-04-18,2014-02-01,0.037690615548397,0.21737826196425908,-0.4500292231035517,0.8847857470320699,30,2021,2014,4,2,87,1
Gorahun,PowerGen,2021-04-18,2014-02-01,0.0352489758916086,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2014,4,2,87,1
Jimmi Gbagbo,PowerGen,2020-01-01,2014-02-01,0.0948564301682259,0.21332834363987568,-0.4540791414279351,0.8807358287076865,33,2020,2014,1,2,72,1
Jojoima,PowerGen,2021-06-06,2014-02-01,0.022716971301614,0.22314779742650032,-0.4442596876413104,0.8905552824943112,34,2021,2014,6,2,89,1
Kainkordu,PowerGen,2019-11-03,2014-02-01,0.0395438300623216,0.4053469537070412,-0.26206053136076957,1.072754438774852,35,2019,2014,11,2,70,1
Kaordu,PowerGen,2019-11-10,2014-02-01,0.1039283648100804,0.19720523147377192,-0.4702022535940389,0.8646127165415827,37,2019,2014,11,2,70,1
Kayima,PowerGen,2020-06-25,2014-02-01,0.0221889808356198,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2020,2014,6,2,77,1
Koindu,PowerGen,2022-05-21,2014-02-01,0.0310951493410905,0.20860915874123723,-0.4587983263265736,0.876016643809048,40,2022,2014,5,2,100,1
Kombayendeh,PowerGen,2019-11-03,2014-02-01,0.0939979436628676,0.23493759488847848,-0.4324698901793323,0.9023450799562892,41,2019,2014,11,2,70,1
Koribondo,PowerGen,2019-10-27,2014-02-01,0.0337793552698459,0.2407009209955026,-0.42670656407230817,0.9081084060633132,44,2019,2014,10,2,69,1
Madina,PowerGen,2019-10-27,2014-02-01,0.0491623832673958,0.2189448533026643,-0.4484626317651465,0.8863523383704751,45,2019,2014,10,2,69,1
Mano Gbongeima,PowerGen,2020-01-26,2014-02-01,0.0330129170874715,0.21456090025180416,-0.4528465848160066,0.881968385319615,52,2020,2014,1,2,72,1
Manowa,PowerGen,2021-07-04,2014-02-01,0.038816605240133,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2014,7,2,90,1
Mobai,PowerGen,2021-07-04,2014-02-01,0.0292406864416925,0.23255172841722324,-0.4348557566505875,0.899959213485034,56,2021,2014,7,2,90,1
Mogbwemo,PowerGen,2022-08-02,2014-02-01,0.3637212192138145,0.5960110231970064,-0.0713964618708044,1.263418508264817,57,2022,2014,8,2,103,1
Moriba Town,PowerGen,2022-08-13,2014-02-01,0.1190607723596228,0.42728617342138575,-0.24012131164642503,1.0946936584891964,60,2022,2014,8,2,103,1
Njagbwema,PowerGen,2020-10-20,2014-02-01,0.0740570401807225,0.22467567082554252,-0.44273181424226826,0.8920831558933533,62,2020,2014,10,2,81,1
Nyandehun,PowerGen,2022-02-12,2014-02-01,0.0523457971235542,0.22002365523579587,-0.4473838298320149,0.8874311403036066,63,2022,2014,2,2,97,1
Pendembu,PowerGen,2022-06-04,2014-02-01,0.0386717489423901,0.21304465474787537,-0.4543628303199354,0.8804521398156862,65,2022,2014,6,2,101,1
Sahn,PowerGen,2019-07-04,2014-02-01,0.0539157215725239,0.3414348400696568,-0.325972644998154,1.0088423251374676,71,2019,2014,7,2,66,1
Sandaru,PowerGen,2020-10-20,2014-02-01,0.018276467259661,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2020,2014,10,2,81,1
Sulima,PowerGen,2021-05-30,2014-02-01,0.0635345224844069,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2014,5,2,88,1
Sumbuya,PowerGen,2021-04-25,2014-02-01,0.0478633235079714,0.2136692877651157,-0.45373819730269505,0.8810767728329265,76,2021,2014,4,2,87,1
Tihun,PowerGen,2020-10-20,2014-02-01,0.0288841613057105,0.2608916980795193,-0.4065157869882915,0.92829918314733,77,2020,2014,10,2,81,1
Tikonko,PowerGen,2019-10-27,2014-02-01,0.0491717551956935,0.26621440869737933,-0.40119307637043145,0.93362189376519,78,2019,2014,10,2,69,1
Tombodu,PowerGen,2019-11-10,2014-02-01,0.0664758640855615,0.2083395122674261,-0.4590679728003847,0.8757469973352369,79,2019,2014,11,2,70,1
Manowa,CBIL,2021-12-31,2014-02-01,0.0372351487433236,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2014,12,2,95,1
Yiffin,CBIL,2018-03-07,2014-02-01,0.0402586759527694,0.22627645437475408,-0.4411310306930567,0.8936839394425649,193,2018,2014,3,2,50,1
Bafodia,CBIL,2018-03-07,2014-02-01,0.5548388939184128,0.2988122716486288,-0.368595213419182,0.9662197567164396,1,2018,2014,3,2,50,1
Kondembaia,CBIL,2018-03-07,2014-02-01,0.0749037820689766,0.21310949071075455,-0.4542979943570562,0.8805169757785654,42,2018,2014,3,2,50,1
Batkanu,CBIL,2018-03-07,2014-02-01,0.2698865548728026,0.1967600968103874,-0.47064738825742336,0.8641675818781982,10,2018,2014,3,2,50,1
Rokonta,CBIL,2018-03-07,2014-02-01,0.9085582760537316,0.2411507909859208,-0.42625669408189,0.9085582760537316,68,2018,2014,3,2,50,1
Gorahun,CBIL,2021-12-31,2014-02-01,0.0363148796136158,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2014,12,2,95,1
Gbap,CBIL,2021-12-31,2014-02-01,0.027543110806,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2021,2014,12,2,95,1
Gandorhun,CBIL,2021-12-31,2014-02-01,0.0352628629238456,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2021,2014,12,2,95,1
Barmoi Munu,CBIL,2019-12-25,2014-02-01,0.0190182443842988,0.18860223372321244,-0.47880525134459834,0.8560097187910232,9,2019,2014,12,2,71,1
Sulima,CBIL,2021-12-31,2014-02-01,0.0668592107714188,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2014,12,2,95,1
Kayima,CBIL,2021-12-31,2014-02-01,0.0220724096701788,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2021,2014,12,2,95,1
Sandaru,CBIL,2021-12-31,2014-02-01,0.0183711441005233,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2021,2014,12,2,95,1
Senehun,CBIL,2020-05-09,2014-02-01,0.0550306091128746,0.20811856301103768,-0.4592889220567731,0.8755260480788485,74,2020,2014,5,2,76,1
Foredugu,CBIL,2021-02-14,2014-02-01,0.1102247396718545,0.2516840122484179,-0.41572347281939287,0.9190914973162287,19,2021,2014,2,2,85,1
Conakry Dee,CBIL,2019-09-22,2014-02-01,0.0247593916203772,0.20575608259486683,-0.4616514024729439,0.8731635676626777,15,2019,2014,9,2,68,1
Rokupr,CBIL,2022-04-23,2014-02-01,0.0192472502800769,0.20647268063764665,-0.46093480443016416,0.8738801657054573,69,2022,2014,4,2,99,1
Naiagolehun,Control,2014-01-01,2014-03-01,0.1378939411819316,0.20980784038595685,-0.45759964468185393,0.8772153254537676,61,2014,2014,1,3,0,2
Sembehun,Control,2014-01-01,2014-03-01,0.1433603953843504,0.21497467141923413,-0.4524328136485767,0.8823821564870449,73,2014,2014,1,3,0,2
Yamoama,Control,2014-01-01,2014-03-01,0.1278941823660615,0.20098921129638816,-0.46641827377142264,0.8683966963641989,192,2014,2014,1,3,0,2
Mamboma,Control,2014-01-01,2014-03-01,0.1175748632208426,0.20987863843866936,-0.4575288466291414,0.8772861235064802,50,2014,2014,1,3,0,2
Patewoma,Control,2014-01-01,2014-03-01,0.1487589401151114,0.21044720285168972,-0.45696028221612106,0.8778546879195005,64,2014,2014,1,3,0,2
Gbundapi,Control,2014-01-01,2014-03-01,0.0977123666095747,0.21153146105785275,-0.455876024009958,0.8789389461256636,29,2014,2014,1,3,0,2
Blama,Control,2014-01-01,2014-03-01,0.1214560011442988,0.21404681885299567,-0.4533606662148151,0.8814543039208065,12,2014,2014,1,3,0,2
Yiraia,Control,2014-01-01,2014-03-01,0.3062659800791157,0.2348092512505622,-0.4325982338172486,0.902216736318373,194,2014,2014,1,3,0,2
Gberia Fotombu,Control,2014-01-01,2014-03-01,0.1310792389582119,0.22516500291952565,-0.4422424821482851,0.8925724879873365,26,2014,2014,1,3,0,2
Mandia,Control,2014-01-01,2014-03-01,0.1665723102296944,0.2515657729804531,-0.4158417120873577,0.918973258048264,51,2014,2014,1,3,0,2
Kania,Control,2014-01-01,2014-03-01,0.1329927900698027,0.21756827604512796,-0.4498392090226828,0.8849757611129387,36,2014,2014,1,3,0,2
