source,site_name,developer,country,longitude,latitude,status,date_commissioned,customers
CLUBER,BAKA KOPE,Unkonwn,Togo,1.3539,6.1644,Unknown,2018-01-01,0
CLUBER,AVINATO,Unkonwn,Togo,1.2506,6.1381,Unknown,2018-01-01,0
CLUBER,DANGBESSITO,Unkonwn,Togo,1.1000,6.2500,Unknown,2018-01-01,0
CLUBER,MAMISSI,Unkonwn,Togo,1.6000,6.3667,Unknown,2018-01-01,0
CLUBER,Ando Kpomey,PNUD,Togo,0.8836,6.4316,Unknown,2015-01-01,500
CLUBER,Donomade,PNUD,Togo,1.5000,6.5833,Unknown,2015-01-01,870
CLUBER,AGBETIM,Unkonwn,Togo,1.0667,6.6000,Unknown,2018-01-01,0
CLUBER,AGBODJEKPO,Unkonwn,Togo,1.0221,6.8293,Unknown,2018-01-01,0
CLUBER,AGOKPALA,Unkonwn,Togo,0.9349,6.7612,Unknown,2018-01-01,0
CLUBER,AKE,Unkonwn,Togo,0.9667,6.7500,Unknown,2018-01-01,0
CLUBER,DAFOLENYAME et ses fermes,Unkonwn,Togo,1.0500,6.5167,Unknown,2018-01-01,0
CLUBER,GAME NYATIVE,Unkonwn,Togo,0.7833,6.6667,Unknown,2018-01-01,0
CLUBER,GAME-KODJE,Unkonwn,Togo,1.0209,6.7263,Unknown,2018-01-01,0
CLUBER,GAPE ALOYI,Unkonwn,Togo,1.1000,6.5997,Unknown,2018-01-01,0
CLUBER,TOKPO,Unkonwn,Togo,1.0341,6.8682,Unknown,2018-01-01,0
CLUBER,TSITO,Unkonwn,Togo,1.1667,6.7833,Unknown,2018-01-01,0
CLUBER,Kougnohou,CEET,Togo,1.1497,7.2167,Operating,2016-01-01,0
CLUBER,Bavou / Canton d'Ountivou,CEET,Togo,1.5600,7.3500,Operating,2017-01-01,176
CLUBER,Agbave,AT2ER,Togo,0.9391,6.9118,Unknown,2018-01-01,0
CLUBER,Agoe Akodessewa,AT2ER,Togo,1.2674,6.1645,Unknown,2018-01-01,0
CLUBER,Agokplame,AT2ER,Togo,0.8667,6.8333,Unknown,2018-01-01,0
CLUBER,Amavenou,AT2ER,Togo,0.8000,6.7000,Unknown,2018-01-01,0
CLUBER,Damade,AT2ER,Togo,0.8333,6.7000,Unknown,2018-01-01,0
CLUBER,Fokpo,AT2ER,Togo,0.8976,6.5272,Unknown,2018-01-01,0
CLUBER,Kologan,AT2ER,Togo,0.9167,6.8167,Unknown,2018-01-01,0
CLUBER,Kpovenou,AT2ER,Togo,0.8833,6.8000,Unknown,2018-01-01,0
CLUBER,Lakponou,AT2ER,Togo,1.2833,6.1667,Unknown,2018-01-01,0
CLUBER,Nyidove,AT2ER,Togo,0.7114,6.7607,Unknown,2018-01-01,0
CLUBER,DENOU,Unkonwn,Togo,0.6660,7.3181,Unknown,2018-01-01,0
CLUBER,KPEVE,Unkonwn,Togo,0.9833,6.9667,Unknown,2018-01-01,0
CLUBER,YIKPA - DJIGBE,Unkonwn,Togo,0.6121,7.1263,Unknown,2018-01-01,0
CLUBER,BODJE,Unkonwn,Togo,0.9047,7.0937,Unknown,2018-01-01,0
CLUBER,KEMERIDA 1,Unkonwn,Togo,1.3500,9.6667,Unknown,2018-01-01,0
CLUBER,KOKOLO COPE,Unkonwn,Togo,1.5500,8.2000,Unknown,2018-01-01,0
CLUBER,Kpimé,CEET,Togo,0.6472,7.0059,Operating,2016-01-01,0
CLUBER,TCHOKPO KOPE,Unkonwn,Togo,1.1650,6.2236,Unknown,2018-01-01,0
CLUBER,AGOTE,Unkonwn,Togo,0.8000,7.2500,Unknown,2018-01-01,0
CLUBER,Ahassome,CEET,Togo,1.5000,7.2333,Operating,2016-01-01,0
CLUBER,Djon,CEET,Togo,0.7833,7.7333,Operating,2016-01-01,0
CLUBER,Saligbe,CEET,Togo,1.6331,7.2167,Operating,2016-01-01,0
CLUBER,Tado,CEET,Togo,1.5831,7.1500,Operating,2016-01-01,0
CLUBER,Kpékplémé,CEET,Togo,1.6167,7.3331,Operating,2016-01-01,0
CLUBER,DJEREHOUYE,Unkonwn,Togo,1.1500,7.6167,Unknown,2018-01-01,0
CLUBER,BENALI,Unkonwn,Togo,0.7333,7.5833,Unknown,2018-01-01,0
CLUBER,DOUME ELAVAGNON,Unkonwn,Togo,1.6445,8.0187,Unknown,2018-01-01,0
CLUBER,EKETO,Unkonwn,Togo,0.8333,7.5000,Unknown,2018-01-01,0
CLUBER,GOBE EGBO,Unkonwn,Togo,0.8000,7.5167,Unknown,2018-01-01,0
CLUBER,KLABE AZAFI,Unkonwn,Togo,1.0333,7.5667,Unknown,2018-01-01,0
CLUBER,LOM-NAVA,Unkonwn,Togo,1.3500,7.4333,Unknown,2018-01-01,0
CLUBER,OTANDJOBO,Unkonwn,Togo,0.7000,7.5833,Unknown,2018-01-01,0
CLUBER,TODOME,Unkonwn,Togo,0.7000,7.3333,Unknown,2018-01-01,0
CLUBER,ZOMENOU,Unkonwn,Togo,0.6835,7.5057,Unknown,2018-01-01,0
CLUBER,ZONGO YEYE,Unkonwn,Togo,1.6000,7.8167,Unknown,2018-01-01,0
CLUBER,Takpapiéni / Nganbi,Unkonwn,Togo,0.8000,10.1800,Operating,2018-01-01,0
CLUBER,Fare,CEET,Togo,0.4000,10.1833,Operating,2016-01-01,0
CLUBER,Gando,CEET,Togo,0.7447,10.3325,Operating,2016-01-01,254
CLUBER,Mogou,CEET,Togo,0.6439,10.3839,Operating,2016-01-01,31
CLUBER,Nadjir,AT2ER,Togo,0.2640,10.5820,Unknown,2018-01-01,0
CLUBER,Nandiki,AT2ER,Togo,0.4667,10.1667,Unknown,2018-01-01,0
CLUBER,Takpamba,CEET,Togo,0.5653,9.9692,Operating,2016-01-01,0
CLUBER,Dalagou,AT2ER,Togo,0.2667,10.9667,Unknown,2018-01-01,0
CLUBER,Ganlore,AT2ER,Togo,0.3167,10.7500,Unknown,2018-01-01,0
CLUBER,Kpeguibongue,AT2ER,Togo,0.2343,10.9838,Unknown,2018-01-01,0
CLUBER,Tanninkaog,AT2ER,Togo,0.1910,10.9629,Unknown,2018-01-01,0
CLUBER,Timangue,AT2ER,Togo,0.1889,10.9830,Unknown,2018-01-01,0
CLUBER,Dapaong,CEET,Togo,0.2036,10.8678,Operating,2016-01-01,0
CLUBER,Sabiegou,CEET,Togo,0.6430,10.2451,Operating,2016-01-01,69
CLUBER,Kisiizi,Kisiizi Hospital Power Limited,Uganda,29.9625,-0.9957,Operating,2009-01-01,0
CLUBER,Kabunyata / Kamira,Unkonwn,Uganda,32.7100,1.0500,Operating,2013-01-01,125
CLUBER,Sinda Village,Musika Development Initiatives,Zambia,31.7600,-14.2100,Operating,2017-01-01,60
CLUBER,Mpanta Solar Mini Grid,REA Zambia,Zambia,29.8000,-11.4700,Operating,2013-01-01,446
CLUBER,Zengamina Hydro Project,North West Zambia Development Trust,Zambia,24.1900,-11.1200,Operating,2008-01-01,0
CLUBER,Nyafaru,Practical Action,Zimbabwe,35.9280,-18.1870,Operating,2005-01-01,0
CLUBER,Mashaba,SNV and Practical Action,Zimbabwe,29.0500,-21.7820,Operating,2016-01-01,0
